2016ID,packID,row,group.position,position,maternalID,paternalID,maternalpositionID,maternalrow,maternalposition,seed.mass,cohort,row,position,planting.notes
506,52,119,3,2.8,541,NA,286,108,14.8,7.73,field,119,2.8,
507,52,119,3,2.9,541,NA,286,108,14.8,NA,field,119,2.9,
508,52,119,3,3,541,NA,286,108,14.8,NA,field,119,3,
509,52,119,3,3.1,541,NA,286,108,14.8,NA,field,119,3.1,
510,52,119,3,3.2,541,NA,286,108,14.8,NA,field,119,3.2,
511,53,119,5,4.8,554,NA,1210,300,39.2,13.5,field,119,4.8,
512,53,119,5,4.9,554,NA,1210,300,39.2,NA,field,119,4.9,
513,53,119,5,5,554,NA,1210,300,39.2,NA,field,119,5,
514,53,119,5,5.1,554,NA,1210,300,39.2,NA,field,119,5.1,
515,53,119,5,5.2,554,NA,1210,300,39.2,NA,field,119,5.2,
516,54,119,7,6.8,554,NA,1028,210,15,14.3,field,119,6.8,
517,54,119,7,6.9,554,NA,1028,210,15,NA,field,119,6.9,
518,54,119,7,7,554,NA,1028,210,15,NA,field,119,7,
519,54,119,7,7.1,554,NA,1028,210,15,NA,field,119,7.1,
520,54,119,7,7.2,554,NA,1028,210,15,NA,field,119,7.2,
521,55,119,9,8.8,560,NA,199,102,29.1,8.39,field,119,8.8,
522,55,119,9,8.9,560,NA,199,102,29.1,NA,field,119,8.9,
523,55,119,9,9,560,NA,199,102,29.1,NA,field,119,9,
524,55,119,9,9.1,560,NA,199,102,29.1,NA,field,119,9.1,
525,55,119,9,9.2,560,NA,199,102,29.1,NA,field,119,9.2,
526,56,119,11,10.8,550,NA,504,116,1.1,12.45,field,119,10.8,
527,56,119,11,10.9,550,NA,504,116,1.1,NA,field,119,10.9,
528,56,119,11,11,550,NA,504,116,1.1,NA,field,119,11,
529,56,119,11,11.1,550,NA,504,116,1.1,NA,field,119,11.1,
530,56,119,11,11.2,550,NA,504,116,1.1,NA,field,119,11.2,
531,57,119,13,12.8,550,NA,1013,210,9,10.88,field,119,12.8,
532,57,119,13,12.9,550,NA,1013,210,9,NA,field,119,12.9,
533,57,119,13,13,550,NA,1013,210,9,NA,field,119,13,
534,57,119,13,13.1,550,NA,1013,210,9,NA,field,119,13.1,
535,57,119,13,13.2,550,NA,1013,210,9,NA,field,119,13.2,
536,58,119,15,14.8,556,NA,1376,324,6.8,11.95,field,119,14.8,
537,58,119,15,14.9,556,NA,1376,324,6.8,NA,field,119,14.9,
538,58,119,15,15,556,NA,1376,324,6.8,NA,field,119,15,
539,58,119,15,15.1,556,NA,1376,324,6.8,NA,field,119,15.1,
540,58,119,15,15.2,556,NA,1376,324,6.8,NA,field,119,15.2,
541,59,119,17,16.8,564,NA,133,102,3,4.64,field,119,16.8,
542,59,119,17,16.9,564,NA,133,102,3,NA,field,119,16.9,
543,59,119,17,17,564,NA,133,102,3,NA,field,119,17,
544,59,119,17,17.1,564,NA,133,102,3,NA,field,119,17.1,
545,59,119,17,17.2,564,NA,133,102,3,NA,field,119,17.2,
546,60,119,19,18.8,565,NA,1157,300,18.9,3.78,field,119,18.8,
547,60,119,19,18.9,565,NA,1157,300,18.9,NA,field,119,18.9,
548,60,119,19,19,565,NA,1157,300,18.9,NA,field,119,19,
549,60,119,19,19.1,565,NA,1157,300,18.9,NA,field,119,19.1,
550,60,119,19,19.2,565,NA,1157,300,18.9,NA,field,119,19.2,
551,61,119,21,20.8,530,NA,1009,210,7.1,9.27,field,119,20.8,
552,61,119,21,20.9,530,NA,1009,210,7.1,NA,field,119,20.9,
553,61,119,21,21,530,NA,1009,210,7.1,NA,field,119,21,
554,61,119,21,21.1,530,NA,1009,210,7.1,NA,field,119,21.1,
555,61,119,21,21.2,530,NA,1009,210,7.1,NA,field,119,21.2,
556,62,119,23,22.8,520,NA,1389,324,11.1,8.99,field,119,22.8,
557,62,119,23,22.9,520,NA,1389,324,11.1,NA,field,119,22.9,
558,62,119,23,23,520,NA,1389,324,11.1,NA,field,119,23,
559,62,119,23,23.1,520,NA,1389,324,11.1,NA,field,119,23.1,
560,62,119,23,23.2,520,NA,1389,324,11.1,NA,field,119,23.2,
561,63,119,25,24.8,571,NA,297,108,18.9,8.84,field,119,24.8,
562,63,119,25,24.9,571,NA,297,108,18.9,NA,field,119,24.9,
563,63,119,25,25,571,NA,297,108,18.9,NA,field,119,25,
564,63,119,25,25.1,571,NA,297,108,18.9,NA,field,119,25.1,
565,63,119,25,25.2,571,NA,297,108,18.9,NA,field,119,25.2,
566,64,119,27,26.8,572,NA,1384,324,9.1,10.52,field,119,26.8,
567,64,119,27,26.9,572,NA,1384,324,9.1,NA,field,119,26.9,
568,64,119,27,27,572,NA,1384,324,9.1,NA,field,119,27,
569,64,119,27,27.1,572,NA,1384,324,9.1,NA,field,119,27.1,
570,64,119,27,27.2,572,NA,1384,324,9.1,NA,field,119,27.2,
571,65,119,29,28.8,554,NA,1029,210,15.1,13.45,field,119,28.8,
572,65,119,29,28.9,554,NA,1029,210,15.1,NA,field,119,28.9,
573,65,119,29,29,554,NA,1029,210,15.1,NA,field,119,29,
574,65,119,29,29.1,554,NA,1029,210,15.1,NA,field,119,29.1,
575,65,119,29,29.2,554,NA,1029,210,15.1,NA,field,119,29.2,
576,66,119,31,30.8,573,NA,485,112,43.2,10.94,field,119,30.8,
577,66,119,31,30.9,573,NA,485,112,43.2,NA,field,119,30.9,
578,66,119,31,31,573,NA,485,112,43.2,NA,field,119,31,
579,66,119,31,31.1,573,NA,485,112,43.2,NA,field,119,31.1,
580,66,119,31,31.2,573,NA,485,112,43.2,NA,field,119,31.2,
581,67,119,33,32.8,522,NA,282,108,12.9,8.05,field,119,32.8,
582,67,119,33,32.9,522,NA,282,108,12.9,NA,field,119,32.9,
583,67,119,33,33,522,NA,282,108,12.9,NA,field,119,33,
584,67,119,33,33.1,522,NA,282,108,12.9,NA,field,119,33.1,
585,67,119,33,33.2,522,NA,282,108,12.9,NA,field,119,33.2,
586,68,119,35,34.8,568,NA,712,118,34.9,11.13,field,119,34.8,
587,68,119,35,34.9,568,NA,712,118,34.9,NA,field,119,34.9,
588,68,119,35,35,568,NA,712,118,34.9,NA,field,119,35,
589,68,119,35,35.1,568,NA,712,118,34.9,NA,field,119,35.1,
590,68,119,35,35.2,568,NA,712,118,34.9,NA,field,119,35.2,
591,69,119,37,36.8,522,NA,285,108,13.2,6.73,field,119,36.8,
592,69,119,37,36.9,522,NA,285,108,13.2,NA,field,119,36.9,
593,69,119,37,37,522,NA,285,108,13.2,NA,field,119,37,
594,69,119,37,37.1,522,NA,285,108,13.2,NA,field,119,37.1,
595,69,119,37,37.2,522,NA,285,108,13.2,NA,field,119,37.2,
596,70,119,39,38.8,556,NA,1378,324,7,4.19,field,119,38.8,
597,70,119,39,38.9,556,NA,1378,324,7,NA,field,119,38.9,
598,70,119,39,39,556,NA,1378,324,7,NA,field,119,39,
599,70,119,39,39.1,556,NA,1378,324,7,NA,field,119,39.1,
600,70,119,39,39.2,556,NA,1378,324,7,NA,field,119,39.2,
601,71,119,41,40.8,534,NA,623,116,49,9.97,field,119,40.8,
602,71,119,41,40.9,534,NA,623,116,49,NA,field,119,40.9,
603,71,119,41,41,534,NA,623,116,49,NA,field,119,41,
604,71,119,41,41.1,534,NA,623,116,49,NA,field,119,41.1,
605,71,119,41,41.2,534,NA,623,116,49,NA,field,119,41.2,
606,72,119,43,42.8,522,NA,284,108,13.1,12.82,field,119,42.8,
607,72,119,43,42.9,522,NA,284,108,13.1,NA,field,119,42.9,
608,72,119,43,43,522,NA,284,108,13.1,NA,field,119,43,
609,72,119,43,43.1,522,NA,284,108,13.1,NA,field,119,43.1,
610,72,119,43,43.2,522,NA,284,108,13.1,NA,field,119,43.2,
611,73,119,45,44.8,561,NA,1260,310,9.2,10.21,field,119,44.8,
612,73,119,45,44.9,561,NA,1260,310,9.2,NA,field,119,44.9,
613,73,119,45,45,561,NA,1260,310,9.2,NA,field,119,45,
614,73,119,45,45.1,561,NA,1260,310,9.2,NA,field,119,45.1,
615,73,119,45,45.2,561,NA,1260,310,9.2,NA,field,119,45.2,
616,74,119,47,46.8,550,NA,1013,210,9,12.51,field,119,46.8,
617,74,119,47,46.9,550,NA,1013,210,9,NA,field,119,46.9,
618,74,119,47,47,550,NA,1013,210,9,NA,field,119,47,
619,74,119,47,47.1,550,NA,1013,210,9,NA,field,119,47.1,
620,74,119,47,47.2,550,NA,1013,210,9,NA,field,119,47.2,
621,75,119,49,48.8,561,NA,1467,324,42.9,8.89,field,119,48.8,
622,75,119,49,48.9,561,NA,1467,324,42.9,NA,field,119,48.9,
623,75,119,49,49,561,NA,1467,324,42.9,NA,field,119,49,
624,75,119,49,49.1,561,NA,1467,324,42.9,NA,field,119,49.1,
625,75,119,49,49.2,561,NA,1467,324,42.9,NA,field,119,49.2,
626,76,120,1,0.8,562,NA,471,112,38.8,6.41,field,120,0.8,
627,76,120,1,0.9,562,NA,471,112,38.8,NA,field,120,0.9,
628,76,120,1,1,562,NA,471,112,38.8,NA,field,120,1,
629,76,120,1,1.1,562,NA,471,112,38.8,NA,field,120,1.1,
630,76,120,1,1.2,562,NA,471,112,38.8,NA,field,120,1.2,
631,77,120,3,2.8,568,NA,642,118,6.9,12.28,field,120,2.8,
632,77,120,3,2.9,568,NA,642,118,6.9,NA,field,120,2.9,
633,77,120,3,3,568,NA,642,118,6.9,NA,field,120,3,
634,77,120,3,3.1,568,NA,642,118,6.9,NA,field,120,3.1,
635,77,120,3,3.2,568,NA,642,118,6.9,NA,field,120,3.2,
636,78,120,5,4.8,568,NA,714,118,35.1,12.72,field,120,4.8,
637,78,120,5,4.9,568,NA,714,118,35.1,NA,field,120,4.9,
638,78,120,5,5,568,NA,714,118,35.1,NA,field,120,5,
639,78,120,5,5.1,568,NA,714,118,35.1,NA,field,120,5.1,
640,78,120,5,5.2,568,NA,714,118,35.1,NA,field,120,5.2,
641,79,120,7,6.8,542,NA,349,108,39.1,9.34,field,120,6.8,
642,79,120,7,6.9,542,NA,349,108,39.1,NA,field,120,6.9,
643,79,120,7,7,542,NA,349,108,39.1,NA,field,120,7,
644,79,120,7,7.1,542,NA,349,108,39.1,NA,field,120,7.1,
645,79,120,7,7.2,542,NA,349,108,39.1,NA,field,120,7.2,
646,80,120,9,8.8,530,NA,1009,210,7.1,9.29,field,120,8.8,
647,80,120,9,8.9,530,NA,1009,210,7.1,NA,field,120,8.9,
648,80,120,9,9,530,NA,1009,210,7.1,NA,field,120,9,
649,80,120,9,9.1,530,NA,1009,210,7.1,NA,field,120,9.1,
650,80,120,9,9.2,530,NA,1009,210,7.1,NA,field,120,9.2,
651,81,120,11,10.8,564,NA,133,102,3,NA,field,120,10.8,planted painted/weighed seed at 11.0
652,81,120,11,10.9,564,NA,133,102,3,NA,field,120,10.9,
653,81,120,11,11,564,NA,133,102,3,14.39,field,120,11,
654,81,120,11,11.1,564,NA,133,102,3,NA,field,120,11.1,
655,81,120,11,11.2,564,NA,133,102,3,NA,field,120,11.2,
656,82,120,13,12.8,522,NA,282,108,12.9,10.67,field,120,12.8,
657,82,120,13,12.9,522,NA,282,108,12.9,NA,field,120,12.9,
658,82,120,13,13,522,NA,282,108,12.9,NA,field,120,13,
659,82,120,13,13.1,522,NA,282,108,12.9,NA,field,120,13.1,
660,82,120,13,13.2,522,NA,282,108,12.9,NA,field,120,13.2,
661,83,120,15,14.8,530,NA,1009,210,7.1,9.04,field,120,14.8,
662,83,120,15,14.9,530,NA,1009,210,7.1,NA,field,120,14.9,
663,83,120,15,15,530,NA,1009,210,7.1,NA,field,120,15,
664,83,120,15,15.1,530,NA,1009,210,7.1,NA,field,120,15.1,
665,83,120,15,15.2,530,NA,1009,210,7.1,NA,field,120,15.2,
666,84,120,17,16.8,524,NA,277,108,10.9,12.22,field,120,16.8,
667,84,120,17,16.9,524,NA,277,108,10.9,NA,field,120,16.9,
668,84,120,17,17,524,NA,277,108,10.9,NA,field,120,17,
669,84,120,17,17.1,524,NA,277,108,10.9,NA,field,120,17.1,
670,84,120,17,17.2,524,NA,277,108,10.9,NA,field,120,17.2,
671,85,120,19,18.8,564,NA,133,102,3,5.25,field,120,18.8,
672,85,120,19,18.9,564,NA,133,102,3,NA,field,120,18.9,
673,85,120,19,19,564,NA,133,102,3,NA,field,120,19,
674,85,120,19,19.1,564,NA,133,102,3,NA,field,120,19.1,
675,85,120,19,19.2,564,NA,133,102,3,NA,field,120,19.2,
676,86,120,21,20.8,556,NA,1219,300,43.1,7.45,field,120,20.8,
677,86,120,21,20.9,556,NA,1219,300,43.1,NA,field,120,20.9,
678,86,120,21,21,556,NA,1219,300,43.1,NA,field,120,21,
679,86,120,21,21.1,556,NA,1219,300,43.1,NA,field,120,21.1,
680,86,120,21,21.2,556,NA,1219,300,43.1,NA,field,120,21.2,
681,87,120,23,22.8,519,NA,273,108,9,9.39,field,120,22.8,
682,87,120,23,22.9,519,NA,273,108,9,NA,field,120,22.9,
683,87,120,23,23,519,NA,273,108,9,NA,field,120,23,
684,87,120,23,23.1,519,NA,273,108,9,NA,field,120,23.1,
685,87,120,23,23.2,519,NA,273,108,9,NA,field,120,23.2,
686,88,120,25,24.8,563,NA,1181,300,28.8,4.58,field,120,24.8,
687,88,120,25,24.9,563,NA,1181,300,28.8,NA,field,120,24.9,
688,88,120,25,25,563,NA,1181,300,28.8,NA,field,120,25,
689,88,120,25,25.1,563,NA,1181,300,28.8,NA,field,120,25.1,
690,88,120,25,25.2,563,NA,1181,300,28.8,NA,field,120,25.2,
691,89,120,27,26.8,568,NA,712,118,34.9,10.63,field,120,26.8,
692,89,120,27,26.9,568,NA,712,118,34.9,NA,field,120,26.9,
693,89,120,27,27,568,NA,712,118,34.9,NA,field,120,27,
694,89,120,27,27.1,568,NA,712,118,34.9,NA,field,120,27.1,
695,89,120,27,27.2,568,NA,712,118,34.9,NA,field,120,27.2,
696,90,120,29,28.8,552,NA,1454,324,37.1,11.47,field,120,28.8,
697,90,120,29,28.9,552,NA,1454,324,37.1,NA,field,120,28.9,
698,90,120,29,29,552,NA,1454,324,37.1,NA,field,120,29,
699,90,120,29,29.1,552,NA,1454,324,37.1,NA,field,120,29.1,
700,90,120,29,29.2,552,NA,1454,324,37.1,NA,field,120,29.2,
701,91,120,31,30.8,515,NA,971,204,40.8,13.04,field,120,30.8,
702,91,120,31,30.9,515,NA,971,204,40.8,NA,field,120,30.9,
703,91,120,31,31,515,NA,971,204,40.8,NA,field,120,31,
704,91,120,31,31.1,515,NA,971,204,40.8,NA,field,120,31.1,
705,91,120,31,31.2,515,NA,971,204,40.8,NA,field,120,31.2,
706,92,120,33,32.8,552,NA,129,102,1.1,7.03,field,120,32.8,
707,92,120,33,32.9,552,NA,129,102,1.1,NA,field,120,32.9,
708,92,120,33,33,552,NA,129,102,1.1,NA,field,120,33,
709,92,120,33,33.1,552,NA,129,102,1.1,NA,field,120,33.1,
710,92,120,33,33.2,552,NA,129,102,1.1,NA,field,120,33.2,
711,93,120,35,34.8,522,NA,285,108,13.2,6.65,field,120,34.8,
712,93,120,35,34.9,522,NA,285,108,13.2,NA,field,120,34.9,
713,93,120,35,35,522,NA,285,108,13.2,NA,field,120,35,
714,93,120,35,35.1,522,NA,285,108,13.2,NA,field,120,35.1,
715,93,120,35,35.2,522,NA,285,108,13.2,NA,field,120,35.2,
716,94,120,37,36.8,554,NA,1210,300,39.2,13.37,field,120,36.8,
717,94,120,37,36.9,554,NA,1210,300,39.2,NA,field,120,36.9,
718,94,120,37,37,554,NA,1210,300,39.2,NA,field,120,37,
719,94,120,37,37.1,554,NA,1210,300,39.2,NA,field,120,37.1,
720,94,120,37,37.2,554,NA,1210,300,39.2,NA,field,120,37.2,
721,95,120,39,38.8,552,NA,1454,324,37.1,13.81,field,120,38.8,
722,95,120,39,38.9,552,NA,1454,324,37.1,NA,field,120,38.9,
723,95,120,39,39,552,NA,1454,324,37.1,NA,field,120,39,
724,95,120,39,39.1,552,NA,1454,324,37.1,NA,field,120,39.1,
725,95,120,39,39.2,552,NA,1454,324,37.1,NA,field,120,39.2,
726,96,120,41,40.8,550,NA,501,116,0.8,1.37,field,120,40.8,
727,96,120,41,40.9,550,NA,501,116,0.8,NA,field,120,40.9,
728,96,120,41,41,550,NA,501,116,0.8,NA,field,120,41,
729,96,120,41,41.1,550,NA,501,116,0.8,NA,field,120,41.1,
730,96,120,41,41.2,550,NA,501,116,0.8,NA,field,120,41.2,
731,97,120,43,42.8,556,NA,1376,324,6.8,12.26,field,120,42.8,
732,97,120,43,42.9,556,NA,1376,324,6.8,NA,field,120,42.9,
733,97,120,43,43,556,NA,1376,324,6.8,NA,field,120,43,
734,97,120,43,43.1,556,NA,1376,324,6.8,NA,field,120,43.1,
735,97,120,43,43.2,556,NA,1376,324,6.8,NA,field,120,43.2,
736,98,120,45,44.8,572,NA,1440,324,31.2,10.3,field,120,44.8,
737,98,120,45,44.9,572,NA,1440,324,31.2,NA,field,120,44.9,
738,98,120,45,45,572,NA,1440,324,31.2,NA,field,120,45,
739,98,120,45,45.1,572,NA,1440,324,31.2,NA,field,120,45.1,
740,98,120,45,45.2,572,NA,1440,324,31.2,NA,field,120,45.2,
741,99,120,47,46.8,556,NA,1376,324,6.8,7.09,field,120,46.8,
742,99,120,47,46.9,556,NA,1376,324,6.8,NA,field,120,46.9,
743,99,120,47,47,556,NA,1376,324,6.8,NA,field,120,47,
744,99,120,47,47.1,556,NA,1376,324,6.8,NA,field,120,47.1,
745,99,120,47,47.2,556,NA,1376,324,6.8,NA,field,120,47.2,
746,100,120,49,48.8,521,NA,772,124,10.9,5.05,field,120,48.8,
747,100,120,49,48.9,521,NA,772,124,10.9,NA,field,120,48.9,
748,100,120,49,49,521,NA,772,124,10.9,NA,field,120,49,
749,100,120,49,49.1,521,NA,772,124,10.9,NA,field,120,49.1,
750,100,120,49,49.2,521,NA,772,124,10.9,NA,field,120,49.2,
751,101,203,1,0.8,533,NA,359,108,43.1,8.87,field,203,0.8,
752,101,203,1,0.9,533,NA,359,108,43.1,NA,field,203,0.9,
753,101,203,1,1,533,NA,359,108,43.1,NA,field,203,1,
754,101,203,1,1.1,533,NA,359,108,43.1,NA,field,203,1.1,
755,101,203,1,1.2,533,NA,359,108,43.1,NA,field,203,1.2,
756,102,203,3,2.8,542,NA,349,108,39.1,8.44,field,203,2.8,
757,102,203,3,2.9,542,NA,349,108,39.1,NA,field,203,2.9,
758,102,203,3,3,542,NA,349,108,39.1,NA,field,203,3,
759,102,203,3,3.1,542,NA,349,108,39.1,NA,field,203,3.1,
760,102,203,3,3.2,542,NA,349,108,39.1,NA,field,203,3.2,
761,103,203,5,4.8,572,NA,1438,324,31,9.76,field,203,4.8,
762,103,203,5,4.9,572,NA,1438,324,31,NA,field,203,4.9,
763,103,203,5,5,572,NA,1438,324,31,NA,field,203,5,
764,103,203,5,5.1,572,NA,1438,324,31,NA,field,203,5.1,
765,103,203,5,5.2,572,NA,1438,324,31,NA,field,203,5.2,
766,104,203,7,6.8,564,NA,133,102,3,11.32,field,203,6.8,
767,104,203,7,6.9,564,NA,133,102,3,NA,field,203,6.9,
768,104,203,7,7,564,NA,133,102,3,NA,field,203,7,
769,104,203,7,7.1,564,NA,133,102,3,NA,field,203,7.1,
770,104,203,7,7.2,564,NA,133,102,3,NA,field,203,7.2,
771,105,203,9,8.8,560,NA,199,102,29.1,8.99,field,203,8.8,
772,105,203,9,8.9,560,NA,199,102,29.1,NA,field,203,8.9,
773,105,203,9,9,560,NA,199,102,29.1,NA,field,203,9,
774,105,203,9,9.1,560,NA,199,102,29.1,NA,field,203,9.1,
775,105,203,9,9.2,560,NA,199,102,29.1,NA,field,203,9.2,
776,106,203,11,10.8,533,NA,359,108,43.1,10.97,field,203,10.8,
